sku,referencia_fabricante,marca,proveedor,fuente_datos_url,ficha_tecnica_url,fuente_imagen_url,estado_fuente,estado_imagen,verificado_en,notas
SRT-PENDING-2D3B75775E4F,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-2D3B75775E4F es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-C5F8C46F6DF4,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-C5F8C46F6DF4 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-A1EEF1269335,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-A1EEF1269335 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-2D40F0A1D1B6,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-2D40F0A1D1B6 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-3958B7C0BEF2,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-3958B7C0BEF2 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-BE1B2D69B2D0,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-BE1B2D69B2D0 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-39C487C5DE72,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-39C487C5DE72 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-2F9A9886A1F6,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-2F9A9886A1F6 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-D9E22C29AF82,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-D9E22C29AF82 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-DC66FFA29AB5,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-DC66FFA29AB5 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-47C93D2B1C0F,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-47C93D2B1C0F es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-EACAD6DB3991,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-EACAD6DB3991 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-D3F3B43777D8,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-D3F3B43777D8 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-1C8BC0CAAD59,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-1C8BC0CAAD59 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-74A49AEFEA79,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-74A49AEFEA79 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-12EFE0C7DB3A,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-12EFE0C7DB3A es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-C35BA134FFF6,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-C35BA134FFF6 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-3ADF260C8695,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-3ADF260C8695 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-ABCAE6062FCC,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-ABCAE6062FCC es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-B7219EB6AB8B,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-B7219EB6AB8B es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-40A53F247828,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-40A53F247828 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-54E54ADB17D6,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-54E54ADB17D6 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-3F39F1104F57,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-3F39F1104F57 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-B810509BCD60,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-B810509BCD60 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-1BB7C80490C5,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión cobre XLPE 15 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-1BB7C80490C5 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-94F94B9ACBDB,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-94F94B9ACBDB es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-02BF301AF356,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-02BF301AF356 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-9F6CAF1AAAE6,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-9F6CAF1AAAE6 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-F7C244D2214C,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-F7C244D2214C es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-ECB7765E15A7,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-ECB7765E15A7 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-9521BFEF0CA0,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-9521BFEF0CA0 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-5EDB0B93C63C,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-5EDB0B93C63C es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-8989A0255528,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-8989A0255528 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-13717C18F00D,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-13717C18F00D es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-A6276C788A3C,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-A6276C788A3C es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-75D2D2B06C60,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-75D2D2B06C60 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-139187864D52,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-139187864D52 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-9871FB242991,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-9871FB242991 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-07BC28A592EE,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-07BC28A592EE es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
