sku,nombre_surtilec,nombre_fuente_coincidencia_exacta,producto_url_fuente,imagen_url_fuente,metodo_coincidencia,confianza,estado_imagen_actual,accion_recomendada
SRT-PENDING-590D4330D95C,"Cable Media Tensión Aluminio XLPE 120 mm_ 8,7/15 kV 100% Neutro 25 mm_",Media Tensión Aluminio 90°C XLPE Hilos 8.7/15kV N=25mm2 PVC 120 mm2,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-8-7-15kv-n-25mm2-pvc-120-mm2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40512/e648ae968286d32e.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-5F2E45451001,"Cable Media Tensión Aluminio XLPE 185 mm_ 8,7/15 kV 100% Neutro 25 mm_",Media Tensión Aluminio 90°C XLPE Hilos 8.7/15kV N=25mm2 PVC 185 mm2,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-8-7-15kv-n-25mm2-pvc-185-mm2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40513/b61fba0ae665b83a.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-D9FD95B83E59,"Cable Media Tensión Aluminio XLPE 200 mm_ 8,7/15 kV 100% Neutro 25 mm_",Media Tensión Aluminio 90°C XLPE Hilos 8.7/15kV N=25mm 200mm2 PVC,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-8-7-15kv-n-25mm-200mm2-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40514/0010f4e922f70f60.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-898C94937850,Cable Media Tensión Aluminio XLPE 250 kcmil 15 kV 100% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 15 kV 100% N=1/3 PVC 250 kcmil,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-15-kv-100-n-1-3-pvc-250-kcmil,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40483/408510f28ad9cbf8.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-490B7CE2806B,Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 100% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 35kV No 2/0 100% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-25kv-no-2-0-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40384/313dac43a1efb354.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-3222B7A7CFD2,Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 100% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 35kV No 4/0 100% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-35kv-no-4-0-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40385/aa3d9e0f85bdca6d.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-56FC23BAFC07,Cable Media Tensión Cobre XLPE 1/0 AWG 35 kV 133% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 35kV No 1/0 133% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-35kv-no-1-0-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40386/1e350962118730fe.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-9204397946C1,Cable Media Tensión Cobre XLPE 2/0 AWG 35 kV 133% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 35kV No 2/0 133% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-35kv-no-2-0-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40387/869e5060d7d9c9e6.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-E328104BC9F1,Cable Media Tensión Cobre XLPE 3/0 AWG 35 kV 133% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 35kV No 3/0 133% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-35kv-no-3-0-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40388/90135d32e22c7619.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-D48C9ED890D3,Cable Media Tensión Cobre XLPE 4/0 AWG 35 kV 133% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 35kV No 4/0 133% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-35kv-no-4-0-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40389/1c10a8c5791708cc.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-BC7AB6C0DB1B,Cable Media Tensión Cobre XLPE 250 kcmil 35 kV 133% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 35kV No 250 133% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-35kv-no-250-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40390/aa459e42104df907.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-2D3B75775E4F,Cable Media Tensión Cobre XLPE 350 kcmil 35 kV 133% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 35kV No 350 133% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-35kv-no-350-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40391/958f561635d76ea3.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-C5F8C46F6DF4,Cable Media Tensión Cobre XLPE 500 kcmil 35 kV 133% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 35kV No 500 133% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-35kv-no-500-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40392/1a9ceff02b159a3a.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A1EEF1269335,Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100%,Cable Media Tensión Cobre XLPE 1/0 AWG 15kV 100% PH,https://cablescolombia.com/producto/cable-media-tension-cobre-xlpe-1-0-awg-15kv-100-ph,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76737/2c08f25a414e86b4.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-2D40F0A1D1B6,Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre,Cable Media Tensión Cobre XLPE 1/0 AWG 15kV 133% PC,https://cablescolombia.com/producto/cable-media-tension-cobre-xlpe-1-0-awg-15kv-133-pc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76738/38173b3291625462.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-3958B7C0BEF2,Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100% Pantalla de Cobre,Cable Media Tensión Cobre XLPE 1/0 AWG 15kV 100% PC,https://cablescolombia.com/producto/cable-media-tension-cobre-xlpe-1-0-awg-15kv-100-pc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76739/ccdc6b1cead1e46d.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-BE1B2D69B2D0,Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133%,Cable Media Tensión Cobre XLPE 2 AWG 15kV 133% PH,https://cablescolombia.com/producto/cable-media-tension-cobre-xlpe-2-awg-15kv-133-ph,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76740/e91c4a2a8c32b1aa.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-39C487C5DE72,Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100%,Cable Media Tensión Cobre XLPE 2 AWG 15kV 100% PH,https://cablescolombia.com/producto/cable-media-tension-cobre-xlpe-2-awg-15kv-100-ph,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76741/197a802f6e21df4a.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-2F9A9886A1F6,Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre,Cable Media Tensión Cobre XLPE 2 AWG 15kV 133% PC,https://cablescolombia.com/producto/cable-media-tension-cobre-xlpe-2-awg-15kv-133-pc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76742/44c538a8a4e1156b.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-D9E22C29AF82,Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100% Pantalla de Cobre,Cable Media Tensión Cobre XLPE 2 AWG 15kV 100% PC,https://cablescolombia.com/producto/cable-media-tension-cobre-xlpe-2-awg-15kv-100-pc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76743/917353ea31eb5ff8.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-DC66FFA29AB5,Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 100% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 15kV No 2/0 100% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-0-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/596/42a9b38ecc5648bc.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-47C93D2B1C0F,Cable Media Tensión Cobre XLPE 2 AWG 15 kV 133% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 15kV No 2 133% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/592/0022cf6b71983686.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-EACAD6DB3991,Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 100% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 15kV No 1/0 100% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-1-0-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/594/aafece892b2ade73.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-D3F3B43777D8,Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 133% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 15kV No 3/0 133% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-3-0-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/598/4fa7fa7daf7c1a8b.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-1C8BC0CAAD59,Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 133% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 15kV No 4/0 133% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-4-0-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/601/2d4acdfda6ae3f2f.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-74A49AEFEA79,Cable Media Tensión Cobre XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 15kV No 1/0 133% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-1-0-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38470/9ba62d48d1c902fb.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-12EFE0C7DB3A,Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 133% Pantalla en Cinta,Cable De Cobre XLPE De 15 KV No 250 Kcmil En Cinta 133%,https://cablescolombia.com/producto/cable-de-cobre-xlpe-de-15-kv-no-250-kcmil-en-cinta-133-,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38471/45201905f5d7b920.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-C35BA134FFF6,Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 133% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 15kV No 350 Kcmil 133% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-350-kcmil-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38472/764c2df6f9015713.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-3ADF260C8695,Cable Media Tensión Cobre XLPE 2/0 AWG 15 kV 133% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 15kV No 2/0 133% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-0-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38473/9c6b6e3477b5ce59.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-ABCAE6062FCC,Cable Media Tensión Cobre XLPE 2 AWG 15 kV 100% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 15kV No 2 100% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40278/fb34be332f320d21.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-B7219EB6AB8B,Cable Media Tensión Cobre XLPE 3/0 AWG 15 kV 100% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 15kV No 3/0 100% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-3-0-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40325/e0538227389ed0ff.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-40A53F247828,Cable Media Tensión Cobre XLPE 4/0 AWG 15 kV 100% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 15kV No 4/0 100% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-4-0-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40345/bb822dd5c0657980.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-54E54ADB17D6,Cable Media Tensión Cobre XLPE 250 kcmil 15 kV 100% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 15kV No 250 kcmil 100% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-250-kcmil-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40346/2045f20d1e44d2a2.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-3F39F1104F57,Cable Media Tensión Cobre XLPE 350 kcmil 15 kV 100% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 15kV No 350 kcmil 100% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-350-kcmil-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40354/17f990bc230e13a0.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-B810509BCD60,Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 100% Pantalla de Cobre,Media Tensión Cobre 90°C XLPE 15kV No 500 kcmil 100% PC PVC,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-500-kcmil-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40356/181bc9e9e7beed3b.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-1BB7C80490C5,Cable Media Tensión Cobre XLPE 500 kcmil 15 kV 133% Pantalla en Cinta,Cable De Cobre XLPE De 15 KV No 500 Kcmil En Cinta 133%,https://cablescolombia.com/producto/cable-de-cobre-xlpe-de-15-kv-no-500-kcmil-en-cinta-133-,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40383/57564dd990b3f7f4.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-94F94B9ACBDB,Cable de Semaforización 3x16 AWG Cobre PVC,Cable Semaforización CC 3X16 AWG Cu PVC 90°C 600V,https://cablescolombia.com/producto/cable-semaforizacion-cc-3x16-awg-cu-pvc-90-c-600v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/634/3cc5648d6aa53f7b.webp,nombre_original_fuente_exacto_y_url_fuente,alta,coincidencia_exacta_revisada,conservar_imagen_actual
SRT-PENDING-02BF301AF356,Cable de Semaforización 4x16 AWG Cobre PVC,Cable Semaforización CC 4X16 AWG Cu PVC 90°C 600V,https://cablescolombia.com/producto/cable-semaforizacion-cc-4x16-awg-cu-pvc-90-c-600v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/635/57e71940ee502b2f.webp,nombre_original_fuente_exacto_y_url_fuente,alta,coincidencia_exacta_revisada,conservar_imagen_actual
SRT-PENDING-9F6CAF1AAAE6,Cable de Semaforización 4x18 AWG Cobre PVC,Cable Semaforización CC 4X18 AWG Cu PVC 90°C 600V,https://cablescolombia.com/producto/cable-semaforizacion-cc-4x18-awg-cu-pvc-90-c-600v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/636/aca15e0c38b81531.webp,nombre_original_fuente_exacto_y_url_fuente,alta,coincidencia_exacta_revisada,conservar_imagen_actual
SRT-PENDING-F7C244D2214C,Cable Siliconado FV 6 AWG Flexible,Cable Siliconado FV 6AWG,https://cablescolombia.com/producto/cable-siliconado-fv-6awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76807/bf87787ec94aafa9.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-ECB7765E15A7,Cable Siliconado FV 10 AWG Flexible,Cable Siliconado FV 10Awg,https://cablescolombia.com/producto/cable-siliconado-fv-10awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/637/34431284373abb69.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-9521BFEF0CA0,Cable Siliconado FV 8 AWG Flexible,Cable Siliconado FV 8Awg,https://cablescolombia.com/producto/cable-siliconado-fv-8awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/638/602c9438750e6ae1.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-5EDB0B93C63C,Cable Siliconado FV 12 AWG Flexible,Cable Siliconado FV 12Awg,https://cablescolombia.com/producto/cable-siliconado-fv-12awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/639/6f2438f2a1842113.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-8989A0255528,Cable Siliconado FV 14 AWG Flexible,Cable Siliconado FV 14Awg,https://cablescolombia.com/producto/cable-siliconado-fv-14awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/640/409dcbe7f99fe012.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-13717C18F00D,Cable Siliconado FV 16 AWG Flexible,Cable Siliconado FV 16AWG,https://cablescolombia.com/producto/cable-siliconado-fv-16awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/641/19815d3c81d1ba16.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A6276C788A3C,Cable Siliconado FV 18 AWG Flexible,Cable Siliconado FV 18Awg,https://cablescolombia.com/producto/cable-siliconado-fv-18awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/642/85e4efecceb15016.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-75D2D2B06C60,Cable Para Soldadura 6 AWG Cobre Flexible,Cable Soldador N6,https://cablescolombia.com/producto/cable-soldador-n6,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/643/f2f11fbaffad801a.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-139187864D52,Cable Para Soldadura 4 AWG Cobre Flexible,Cable Soldador N4,https://cablescolombia.com/producto/cable-soldador-n4,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/644/1bd7eb99e96ad78c.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-9871FB242991,Cable Para Soldadura 2 AWG Cobre Flexible,Cable Soldador N2,https://cablescolombia.com/producto/cable-soldador-n2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/645/2536ea2601b7524b.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-07BC28A592EE,Cable Para Soldadura 1/0 AWG Cobre Flexible,Cable Soldador 1/0 AWG,https://cablescolombia.com/producto/cable-soldador-1-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/646/8cf8262159da2495.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-C41FBFD2E592,Cable Para Soldadura 2/0 AWG Cobre Flexible,Cable Soldador 2/0 AWG,https://cablescolombia.com/producto/cable-soldador-2-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/647/142d393de279f8ce.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-93137BE075F2,Cable Para Soldadura 3/0 AWG Cobre Flexible,Cable Soldador 3/0 AWG,https://cablescolombia.com/producto/cable-soldador-3-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/648/978e247e979e9045.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-EE0E03761529,Cable Para Soldadura 4/0 AWG Cobre Flexible,Cable Soldador 4/0 AWG,https://cablescolombia.com/producto/cable-soldador-4-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/649/129cf874341a952c.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-5B5B243A0F59,"Cable UTP Cat 5E Aleación, Interior",Cable UTP Aleacion Cat 5E Carrete Interior,https://cablescolombia.com/producto/cable-utp-aleacion-cat-5e-carrete-interior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/675/30914456999f0f8a.webp,nombre_original_fuente_exacto_y_url_fuente,alta,coincidencia_exacta_revisada,conservar_imagen_actual
SRT-PENDING-8BE2DC733DE4,"Cable UTP Cat 5E Aleación, Exterior",Cable Utp Aleacion Cat 5E Carrete Exterior,https://cablescolombia.com/producto/cable-utp-aleacion-cat-5e-carrete-exterior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/676/99131d9c96dd622f.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-97ED39B116A4,"Cable UTP Cat 6 Aleación, Interior",Cable Utp Aleacion Cat 6 Carrete Interior,https://cablescolombia.com/producto/cable-utp-aleacion-cat-6-carrete-interior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/677/959189983afd9b67.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-5570BB222E81,"Cable UTP Cat 6 Aleación, Exterior",Cable Utp Aleacion Cat 6 Carrete Exterior,https://cablescolombia.com/producto/cable-utp-aleacion-cat-6-carrete-exterior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/679/f70df09ff8ee59c0.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-7119E708949F,"Cable UTP Cat 5E 100% Cobre, Interior",Cable Utp 100% Cobre Cat 5E Carrete Interior,https://cablescolombia.com/producto/cable-utp-100-cobre-cat-5e-carrete-interior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/680/3b745ccc41d4f554.webp,nombre_original_fuente_exacto_y_url_fuente,alta,coincidencia_exacta_revisada,conservar_imagen_actual
