sku,post_title,has_featured_image
2412-2,"Belden 2412-2 — 23/4P Cat6+ mejorado Cable U/UTP CMR PVC blanco 1000 ft (carrete)",1
2412-4,"Belden 2412-4 — 23/4P Cat6+ mejorado Cable U/UTP CMR PVC verde 1000 ft (carrete)",1
2412-5,"Belden 2412-5 — 23/4P Cat6+ mejorado Cable U/UTP CMR PVC azul 1000 ft (carrete)",1
2413-2,"Belden 2413-2 — 23/4P Cat6+ mejorado Cable U/UTP CMP PVC blanco 1000 ft (carrete)",1
2413-5,"Belden 2413-5 — 23/4P Cat6+ mejorado Cable U/UTP CMP PVC azul 1000 ft (carrete)",1
27254,"Belden 27254 — Cable multiconductor &#8211; 600V tipo MC Metal Clad Cable 12/2C PLUS GRD XLP/PVC AIA",0
29500,"Belden 29500 — 16/3C Cable VFD w/tierra Flexible Motor alimentación XLPE/PVC 1000V",1
29501,"Belden 29501 — 14/3C Cable VFD w/tierra Flexible Motor alimentación XLPE/PVC 1000V",1
29502,"Belden 29502 — 12/3C Cable VFD w/tierra Flexible Motor alimentación XLPE/PVC 1000V",1
29503,"Belden 29503 — 10/3C Cable VFD w/tierra Flexible Motor alimentación XLPE/PVC 1000V",1
29504,"Belden 29504 — 8/3C Cable VFD w/tierra Flexible Motor alimentación XLPE/PVC 1000V",1
29505,"Belden 29505 — 6/3C Cable VFD w/tierra Flexible Motor alimentación XLPE/PVC 1000V",1
29506,"Belden 29506 — 4/3C Cable VFD w/tierra Flexible Motor alimentación XLPE/PVC 1000V",1
29507,"Belden 29507 — 2/3C Cable VFD w/tierra Flexible Motor alimentación XLPE/PVC 1000V",1
29512,"Belden 29512 — 12/3C + 16/1P compuesto Cable VFD w/tierra Flexible Motor alimentación XLPE/PVC 1000V",1
29513,"Belden 29513 — 10/3C + 16/1P compuesto Cable VFD w/tierra Flexible Motor alimentación XLPE/PVC 1000V",1
29520C,"Belden 29520C — 16/3C Cable VFD w/tierras XLPE/PVC 600V",1
29521C,"Belden 29521C — 14/3C Cable VFD w/tierras XLPE/PVC 600/1000V",1
29522C,"Belden 29522C — 12/3C Cable VFD w/tierras XLPE/PVC 600/1000V",1
29523C,"Belden 29523C — 10/3C Cable VFD w/tierras XLPE/PVC 600/1000V",1
29524C,"Belden 29524C — 8/3C Cable VFD w/tierras XLPE/PVC 600/1000V",1
29525C,"Belden 29525C — 6/3C Cable VFD w/tierras XLPE/PVC 600/1000V",1
29526C,"Belden 29526C — 4/3C Cable VFD w/tierras XLPE/PVC 600/1000V",1
29527C,"Belden 29527C — 2/3C Cable VFD w/tierras XLPE/PVC 600/1000V",1
29528,"Belden 29528 — 1/3C Cable VFD w/tierras Flexible Motor alimentación XLPE/PVC 1000V",1
29528C,"Belden 29528C — 1/3C Cable VFD w/tierras XLPE/PVC 600/1000V",1
29529,"Belden 29529 — 1/0-3C Cable VFD w/tierras Flexible Motor alimentación XLPE/PVC 1000V",1
29529C,"Belden 29529C — 1/0-3C Cable VFD w/tierras XLPE/PVC 600/1000V",1
29530,"Belden 29530 — 2/0-3C Cable VFD w/tierras Flexible Motor alimentación XLPE/PVC 1000V",1
29530C,"Belden 29530C — 2/0-3C Cable VFD w/tierras XLPE/PVC 600/1000V",1
29531,"Belden 29531 — 3/0-3C Cable VFD w/tierras Flexible Motor alimentación XLPE/PVC 1000V",1
29531C,"Belden 29531C — 3/0-3C Cable VFD w/tierras XLPE/PVC 600/1000V",1
29532,"Belden 29532 — 4/0-3C Cable VFD w/tierras Flexible Motor alimentación XLPE/PVC 1000V",1
29532C,"Belden 29532C — 4/0-3C Cable VFD w/tierras XLPE/PVC 600/1000V",1
29534,"Belden 29534 — 350/3C Cable VFD w/tierras XLPE/PVC 2000V",1
3025A,"Belden 3025A — 18/2P-22/1C 300V Cable PLTC BC apantallado PLTC/ITC/CMG PVC/PVC",1
3072F,"Belden 3072F — 18/1P DataTray Twinaxial azul manguera Cable TC apantallado PLTC/TC PP/PVC 600V",1
3073F,"Belden 3073F — 18/1P DataTray 100Ω Twinax Cable TC apantallado PLTC/ITC/CMG/TC PP/PVC 600V",1
3074F,"Belden 3074F — 18/1P DataTray 120Ω Twinax Cable TC apantallado PLTC/ITC/CMG/TC PP/PVC 600V",1
3076F,"Belden 3076F — 18/1P Cable Fieldbus Cable TC apantallado PLTC-ER/ITC-ER/CMX/CM PP/PVC 300V",1
3076F-5,"Belden 3076F-5 — 18/1P Cable Fieldbus Cable TC apantallado PLTC-ER/ITC-ER/CMX/CM PP/PVC 300V",1
3079A-6,"Belden 3079A-6 — 22/1P Cable DataBus Profibus Cable BC apantallado PLTC/CMG PE/PVC 300V",1
3079E,"Belden 3079E — 22/1P Cable DataBus Profibus Cable BC apantallado PLTC/CMG PE/PVC 300V",1
3080A,"Belden 3080A — 14/1P 600V Cable para bandeja BC apantallado TC/NPLF/THHN PVCNYL/PVC",1
3082A,"Belden 3082A — 15/1P-18/1P DeviceBus Cable TC I/O blindaje CMG/PLTC-ER PVC/FPE/PVC 300V",1
3082F,"Belden 3082F — 15/1P-18/1P DeviceBus alta flexión Cable TC I/O blindaje CMG/PLTC PVC/FPE/PVC 300V",1
3083A,"Belden 3083A — 15/1P-18/1P DeviceBus Cable TC I/O blindaje CMG/PLTC-ER PVC/FPE/CPE 300V",1
3084A,"Belden 3084A — 22/1P-24/1P DeviceBus Cable TC I/O blindaje CMG/CL2 PVC/FPE/PVC 300V",1
3084F,"Belden 3084F — 22/1P-24/1P DeviceBus alta flexión Cable TC I/O blindaje CMG/CL2 PVC/PP/PVC 300V",1
3085A,"Belden 3085A — 22/1P-24/1P DeviceBus Cable TC I/O blindaje CMG/CL2 PVC/FPE/CPE 300V",1
3087A,"Belden 3087A — 22/2P DeviceBus for Honeywell SDS TC interno blindaje CL2 FPE/PVC 300V",1
3088A,"Belden 3088A — 18/1P 600V Cable para bandeja BC apantallado TC/NPLF PVCNYL/PVC",1
3089A,"Belden 3089A — 18/1TR 600V Cable para bandeja BC apantallado TC-ER/NPLF PVCNYL/PVC",1
3090A,"Belden 3090A — 16/1P 600V Cable para bandeja BC apantallado TC/NPLF PVCNYL/PVC",1
3090AE,"Belden 3090AE — 16/1P 600V Cable para bandeja w/tierra BC apantallado TC-ER/NPLF PVCNYL/PVC",1
3091A,"Belden 3091A — 16/1TR 600V Cable para bandeja BC apantallado TC-ER/NPLF PVCNYL/PVC",1
3092A,"Belden 3092A — 18 AWG coaxial RG-6/U ControlBus Cable BCCS cuádruple blindaje CMR FPE/PVC 300V",1
3092A-5,"Belden 3092A-5 — 18 AWG coaxial RG-6/U ControlBus Cable BCCS cuádruple blindaje CMR FPE/PVC 300V",1
3092F,"Belden 3092F — 20 AWG coaxial RG-6/U ControlBus Cable BC cuádruple blindaje CMR FPE/PVC 300V",1
3093A,"Belden 3093A — 18 AWG coaxial RG-6/U ControlBus Cable BCCS cuádruple blindaje CMP FFEP/PVDF 300V",1
3094A,"Belden 3094A — 14 AWG coaxial RG-11/U ControlBus Cable BCCS cuádruple blindaje CMR FPE/PVC 300V",1
3105A,"Belden 3105A — 22/1P EIA Industrial RS-485 Cable TC apantallado PLTC/CM PE/PVC 300V",1
3106A,"Belden 3106A — 22/1P + 22/1C EIA Industrial RS-485 Cable TC apantallado PLTC/CM PE/PVC 300V",1
3107A,"Belden 3107A — 22/2P EIA Industrial RS-485 Cable TC apantallado PLTC/CM PE/PVC 300V",1
3108A,"Belden 3108A — 22/3P EIA Industrial RS-485 Cable TC apantallado PLTC/CM PE/PVC 300V",1
3109A,"Belden 3109A — 22/4P EIA Industrial RS-485 Cable TC apantallado PLTC/CM PE/PVC 300V",1
3120A,"Belden 3120A — 24/3P DeviceBus Cable TC apantallado AWM 20233 PE/PUR 300V",1
3125A,"Belden 3125A — 16/1P-22/1P DeviceBus Cable TC apantallado CM FPE/FPE/PVC 300V",1
34410,"Belden 34410 — de conexión/conexión &#8211; UL AWM estilo 3191 10/1C TC HYPALON",1
34414,"Belden 34414 — de conexión/conexión &#8211; UL AWM estilo 3191 14/1C TC HYPALON",1
34418,"Belden 34418 — de conexión/conexión &#8211; UL AWM estilo 3191 18/1C TC HYPALON",1
37104,"Belden 37104 — de conexión/conexión &#8211; UL AWM estilo 3340 y 3374 4/1C TC EPDM",1
37110,"Belden 37110 — de conexión/conexión &#8211; UL AWM estilo 3340 y 3374 10/1C TC EPDM",1
37112,"Belden 37112 — de conexión/conexión &#8211; UL AWM estilo 3340 y 3374 12/1C TC EPDM",1
37114,"Belden 37114 — de conexión/conexión &#8211; UL AWM estilo 3340 y 3374 14/1C TC EPDM",1
37118,"Belden 37118 — de conexión/conexión &#8211; UL AWM estilo 3340 y 3374 18/1C TC EPDM",1
37540,"Belden 37540 — de conexión/conexión &#8211; UL AWM estilo 3499 4/0-1C EPDM TC 805*26 TC",1
5000FE,"Belden 5000FE — Cable multiconductor &#8211; sistemas de audio comercial &#8211; 2 conductores cableados 12/2C BC PVC/P",1
5000UE,"Belden 5000UE — 12/2C Cable de altavoz BC NS CL3R-FPLR PP/PVC 300V gris 1000 ft (carrete)",1
5000UP,"Belden 5000UP — 12/2C Cable de altavoz BC NS CL3 PVC/PVC 300V negro 1000 ft (carrete)",1
5020UL,"Belden 5020UL — 12/2C incendio Cable de alarma BC NS FPLR PP/PVC 300V Red 1000 ft (carrete)",1
5100FE,"Belden 5100FE — Cable multiconductor &#8211; sistemas de audio comercial &#8211; 2 conductores cableados 14/2C BC PVC/P",1
5100UE,"Belden 5100UE — 14/2C Cable de altavoz BC NS CL3R-FPLR PP/PVC 300V gris 500 ft (carrete)",1
5101UE,"Belden 5101UE — Cable multiconductor &#8211; sistemas de audio comercial 14/3C BC PVC/PVC",1
5102UE,"Belden 5102UE — Cable multiconductor &#8211; aplicaciones comerciales 14/4C BC PVC/PVC",1
5120FJ,"Belden 5120FJ — Cable multiconductor &#8211; aplicaciones comerciales, direccionable sistemas &#8211; 2 Cond cableados",1
5120UL,"Belden 5120UL — 14/2C incendio Cable de alarma BC NS FPLR PP/PVC 300V Red 500 ft (carrete)",1
5200FE,"Belden 5200FE — Cable multiconductor &#8211; sistemas de audio comercial &#8211; 2 conductores cableados 16/2C BC PVC/P",1
5200UE,"Belden 5200UE — 16/2C Cable de altavoz BC NS CMR PO/PVC 300V gris 500 ft (carrete)",1
5201FE,"Belden 5201FE — Cable multiconductor &#8211; sistemas de audio comercial 16/3C BC PVC/PVC SHLD",1
5201UE,"Belden 5201UE — Cable multiconductor &#8211; sistemas de audio comercial 16/3C BC PVC/PVC",1
5202FE,"Belden 5202FE — Cable multiconductor &#8211; aplicaciones comerciales 16/4C BC PVC/PVC SHLD",1
5202UE,"Belden 5202UE — Cable multiconductor &#8211; aplicaciones comerciales 16/4C BC PVC/PVC",1
5220FJ,"Belden 5220FJ — Cable multiconductor &#8211; aplicaciones comerciales &#8211; 2 Cond cableados 16/2C BC FHDPE/PVC SH",1
5220FL,"Belden 5220FL — 16/2C incendio Cable de alarma BC apantallado FPLR PP/PVC 300V Red 1000 ft (carrete)",1
5220UL,"Belden 5220UL — 16/2C incendio Cable de alarma BC NS FPLR PP/PVC 300V Red 1000 ft (carrete)",1
5222FL,"Belden 5222FL — Cable multiconductor &#8211; aplicaciones comerciales 16/4C SBC PVC/PVC SHLD",1
5222UL,"Belden 5222UL — Cable multiconductor &#8211; aplicaciones comerciales 16/4C SBC PVC/PVC",1
5240F1,"Belden 5240F1 — 16/1P Cable de altavoz TC apantallado CMG-FPL-PLTC PVC/PVC 300V negro 1000 ft (carrete)",1
5240U1,"Belden 5240U1 — Cable multiconductor &#8211; Water Resistant 16/1P TC PVC/PVC sin apantallar",1
5300FE,"Belden 5300FE — 18/2C Cable de altavoz BC apantallado CMR PO/PVC 300V gris 1000 ft (carrete)",1
5300UE,"Belden 5300UE — 18/2C Cable de altavoz BC NS CMR PO/PVC 300V gris 1000 ft (carrete)",1
5301FE,"Belden 5301FE — Cable multiconductor &#8211; sistemas de audio comercial 18/3C BC PVC/PVC SHLD",1
5301UE,"Belden 5301UE — Cable multiconductor &#8211; sistemas de audio comercial 18/3C BC PVC/PVC",1
5302FE,"Belden 5302FE — Cable multiconductor &#8211; aplicaciones comerciales 18/4C BC PVC/PVC SHLD",1
5302GE,"Belden 5302GE — Cable multiconductor &#8211; aplicaciones comerciales 18/2C + 18/1PR SHLD PVC/PVC",1
5302UE,"Belden 5302UE — Cable multiconductor &#8211; aplicaciones comerciales 18/4C BC PVC/PVC",1
5303FE,"Belden 5303FE — Cable multiconductor &#8211; aplicaciones comerciales 18/5C BC PVC/PVC SHLD",1
5304FE,"Belden 5304FE — Cable multiconductor &#8211; aplicaciones comerciales 18/6C BC PVC/PVC SHLD",1
5304UE,"Belden 5304UE — 18/6C Cable de altavoz BC NS CMR PO/PVC 300V gris 1000 ft (carrete)",1
5306FE,"Belden 5306FE — Cable multiconductor &#8211; aplicaciones comerciales 18/8C BC PVC/PVC SHLD",1
5306UE,"Belden 5306UE — Cable multiconductor &#8211; aplicaciones comerciales 18/8C BC PVC/PVC",1
5307FE,"Belden 5307FE — Cable multiconductor &#8211; aplicaciones comerciales 18/9C BC PVC/PVC SHLD",1
5308UE,"Belden 5308UE — Cable multiconductor &#8211; aplicaciones comerciales 18/10C BC PVC/PVC",1
5320FJ,"Belden 5320FJ — Cable multiconductor &#8211; aplicaciones comerciales direccionable sistemas &#8211; 2 Cond cableados 1",1
5320FL,"Belden 5320FL — 18/2C incendio Cable de alarma BC apantallado FPLR PP/PVC 300V Red 1000 ft (carrete)",1
5320UL,"Belden 5320UL — 18/2C incendio Cable de alarma BC NS FPLR PP/PVC 300V Red 1000 ft (carrete)",1
5321UE,"Belden 5321UE — Cable multiconductor &#8211; sistemas de audio comercial 18/3C sólido BC PVC/PVC",0
5322FL,"Belden 5322FL — Cable multiconductor &#8211; aplicaciones comerciales 18/4C SBC PVC/PVC SHLD",1
5322UL,"Belden 5322UL — Cable multiconductor &#8211; aplicaciones comerciales 18/4C SBC PVC/PVC",1
533945,"Belden 533945 — coaxial &#8211; vigilancia y CCTV aplicaciones 18 SOL BC RG6 tipo 95%BC",1
5339W5,"Belden 5339W5 — coaxial &#8211; vigilancia y CCTV aplicaciones 18 SOL BC RG6 tipo 60%",0
5341FE,"Belden 5341FE — Cable multiconductor &#8211; aplicaciones comerciales 18/2P BC PVC/PVC SHLD",1
5341UE,"Belden 5341UE — Cable multiconductor &#8211; aplicaciones comerciales 18/2P BC PVC/PVC",1
538AFS,"Belden 538AFS — compuesto &#8211; cerradura potencia lector de tarjeta puerta contacto REX aplicaciones ACCESS CONTROL BANA",1
5400FE,"Belden 5400FE — Cable multiconductor &#8211; sistemas de audio comercial &#8211; 2 conductores cableados 20/2C BC PVC/P",1
5400FEU,"Belden 20/2C — BC PVC/PVC SHLD",0
5401FE,"Belden 5401FE — Cable multiconductor &#8211; sistemas de audio comercial 20/3C BC PVC/PVC SHLD",1
5402FE,"Belden 5402FE — Cable multiconductor &#8211; aplicaciones comerciales 20/4C BC PP/PVC SHLD",1
5402FEU,"Belden 20/4C — BC PP/PVC SHLD",0
5403FE,"Belden 5403FE — 20/5C Cable de altavoz BC apantallado CMR PP/PVC 300V gris 1000 ft (carrete)",1
543945W,"Belden 543945 — Surveilance y CCTV Cable, RG59, Rated-CMG, 20 AWG cobre desnudo sólido, foamed polyol",1
5439W5,"Belden 5439W5 — coaxial &#8211; CCTV, CATV y MATV aplicaciones 20 SOL BC RG59TYPE 95%BC",0
549945,"Belden 549945 — compuesto &#8211; CCTV Plus Audio or potencia or Pan y Tilt CCTV Control aplicaciones RG59",1
5500FE,"Belden 5500FE — Cable multiconductor &#8211; sistemas de audio comercial &#8211; 2 conductores cableados 22/2C BC PVC/P",1
5500UE,"Belden 5500UE — 22/2C Cable de altavoz BC NS CMR PP/PVC 300V gris 1000 ft (carrete)",1
5501FE,"Belden 5501FE — Cable multiconductor &#8211; sistemas de audio comercial 22/3C BC PVC/PVC SHLD",1
5501UE,"Belden 5501UE — Cable multiconductor &#8211; sistemas de audio comercial 22/3C BC PVC/PVC",1
5502FE,"Belden 5502FE — Cable multiconductor &#8211; aplicaciones comerciales 22/4C BC PVC/PVC SHLD",1
5502UE,"Belden 22/4C — BC PVC/PVC 1000&#8242; gris UNBOX",1
5504FE,"Belden 5504FE — Cable multiconductor &#8211; aplicaciones comerciales 22/6C BC PVC/PVC SHLD",1
5504UE,"Belden 5504UE — Cable multiconductor &#8211; aplicaciones comerciales 22/6C BC PVC/PVC",1
5506FE,"Belden 5506FE — Cable multiconductor &#8211; aplicaciones comerciales 22/8C BC PVC/PVC SHLD",1
5506UE,"Belden 5506UE — Cable multiconductor &#8211; aplicaciones comerciales 22/8C BC PVC/PVC",1
5508FE,"Belden 5508FE — Cable multiconductor &#8211; aplicaciones comerciales 22/10C BC PVC/PVC SHLD",1
5508UE,"Belden 5508UE — Cable multiconductor &#8211; aplicaciones comerciales 22/10C BC PVC/PVC",1
5509UE,"Belden 5509UE — Cable multiconductor &#8211; aplicaciones comerciales 22/12C BC PVC/PVC",1
5541FE,"Belden 5541FE — Cable multiconductor &#8211; aplicaciones comerciales 22/2P BC PVC/PVC SHLD",1
558AFS,"Belden 558AFS — compuesto &#8211; cerradura potencia lector de tarjeta puerta contacto REX aplicaciones ACCESS CONTROL BAN",1
6000FE,"Belden 6000FE — 12/2C Cable de altavoz BC apantallado CL2P Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6000UE,"Belden 6000UE — 12/2C Cable de altavoz BC NS CL2P Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6002UE,"Belden 6002UE — 12/4C Cable de altavoz BC NS CL2P Flamarrest PVC/PVC 150V Natural 1000 ft (carrete)",1
6020FL,"Belden 6020FL — 12/2C incendio Cable de alarma BC apantallado FPLP Flamarrest PVC/PVC 300V Red 1000 ft (carrete)",1
6020UL,"Belden 6020UL — 12/2C incendio Cable de alarma BC NS FPLP Flamarrest PVC/PVC 300V Red 1000 ft (carrete)",1
6100FE,"Belden 6100FE — 14/2C Cable de altavoz BC apantallado CL2P Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6100UE,"Belden 6100UE — 14/2C Cable de altavoz BC NS CL2P Flamarrest PVC/PVC 300V Natural 500 ft (carrete)",1
6120FL,"Belden 6120FL — 14/2C incendio Cable de alarma BC apantallado FPLP Flamarrest PVC/PVC 300V Red 1000 ft (carrete)",1
6120UL,"Belden 6120UL — 14/2C incendio Cable de alarma BC NS FPLP Flamarrest PVC/PVC 300V Red 1000 ft (carrete)",1
6122FL,"Belden 6122FL — Cable multiconductor &#8211; aplicaciones comerciales 14/4C SBC FLAMARREST SHLD",1
6122UL,"Belden 6122UL — Cable multiconductor &#8211; aplicaciones comerciales 14/4C SOL BC FLAMARREST",1
6200FE,"Belden 6200FE — 16/2C Cable de altavoz BC apantallado CMP Flamarrest PVC/PVC 300V Natural 500 ft (carrete)",1
6200UE,"Belden 6200UE — 16/2C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6201FE,"Belden 6201FE — 16/3C Cable de altavoz BC apantallado CMP Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6201UE,"Belden 6201UE — 16/3C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6202UE,"Belden 6202UE — 16/4C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6220FL,"Belden 6220FL — 16/2C incendio Cable de alarma BC apantallado FPLP Flamarrest PVC/PVC 300V Red 1000 ft (carrete)",1
6220UL,"Belden 6220UL — 16/2C incendio Cable de alarma BC NS FPLP Flamarrest PVC/PVC 300V Red 1000 ft (carrete)",1
6300FE,"Belden 6300FE — 18/2C Cable de altavoz BC apantallado CMP Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6300UE,"Belden 6300UE — Cable multiconductor &#8211; sistemas de audio comercial &#8211; 2 conductores cableados 18/2C BC FLAMA",1
6301FE,"Belden 6301FE — Cable multiconductor &#8211; sistemas de audio comercial 18/3C BC FLAMARREST SHLD",1
6301UE,"Belden 6301UE — 18/3C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6302FE,"Belden 6302FE — 18/4C Cable de altavoz BC apantallado CMP Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6302UE,"Belden 6302UE — 18/4C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6304FE,"Belden 6304FE — 18/6C Cable de altavoz BC apantallado CMP Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6304UE,"Belden 6304UE — 18/6C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6306FE,"Belden 6306FE — 18/8C Cable de altavoz BC apantallado CMP Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6306UE,"Belden 6306UE — 18/8C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6308UE,"Belden 6308UE — 18/10C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6309FE,"Belden 6309FE — Cable multiconductor &#8211; aplicaciones comerciales 18/12C BC FLAMARREST SHLD CMP",1
6320FE,"Belden 6320FE — 18/2C Cable de altavoz BC apantallado CMP Flamarrest PVC/PVC 300V Natural 1000 ft (carrete)",1
6320FK,"Belden 6320FK — Cable multiconductor &#8211; aplicaciones comerciales, direccionable sistemas &#8211; 2 Cond cableados",1
6320FL,"Belden 6320FL — 18/2C incendio Cable de alarma BC apantallado FPLP Flamarrest PVC/PVC 300V Red 1000 ft (carrete)",1
6320UL,"Belden 6320UL — 18/2C incendio Cable de alarma BC NS FPLP Flamarrest PVC/PVC 300V Red 1000 ft (carrete)",1
633938,"Belden 633938 — coaxial &#8211; comercial CATV or MATV aplicaciones 18 SOL BC RG6 tipo PLENUM",1
6341PC,"Belden 6341PC — Cable multiconductor &#8211; Pro Audio y Intercom sistemas 18/2P BC FEP/LSPVC",1
6342FE,"Belden 6342FE — Cable multiconductor &#8211; aplicaciones comerciales 18/3P BC FLAMARREST SHLD NATUR",1
6343FE,"Belden 6343FE — Cable multiconductor &#8211; aplicaciones comerciales 18/4P BC FLAMARREST SHLD NATUR",1
638AFS,"Belden 638AFS — compuesto &#8211; cerradura potencia lector de tarjeta puerta contacto REX aplicaciones ACCESS CONTROL BANA",1
639948,"Belden 639948 — compuesto &#8211; CCTV Plus Audio or potencia or Pan y Tilt CCTV Control aplicaciones RG6 1",1
6400FE,"Belden 6400FE — Cable multiconductor &#8211; sistemas de audio comercial &#8211; 2 conductores cableados 20/2C BC FLAMA",1
6400UE,"Belden 6400UE — Cable multiconductor &#8211; sistemas de audio comercial &#8211; 2 conductores cableados 20/2C BC FLAMA",0
6401FE,"Belden 6401FE — Cable multiconductor &#8211; sistemas de audio comercial 20/3C BC FLAMARREST SHLD",1
6401UE,"Belden 6401UE — Cable multiconductor &#8211; sistemas de audio comercial 20/3C BC FLAMARREST",1
6402FE,"Belden 6402FE — Cable multiconductor &#8211; aplicaciones comerciales 20/4C BC FLAMARREST SHLD",1
643948,"Belden 643948 — coaxial &#8211; CCTV aplicaciones 20 SOLBC RG59 tipo LOWSMOKE",1
649948,"Belden 649948 — compuesto &#8211; CCTV Plus Audio or potencia or PAn y Tilt CCTV Control aplicaciones RG59",1
6500FE,"Belden 6500FE — Cable multiconductor &#8211; sistemas de audio comercial &#8211; 2 conductores cableados 22/2C BC FLAMA",1
6500UE,"Belden 6500UE — Cable multiconductor &#8211; sistemas de audio comercial &#8211; 2 conductores cableados 22/2C BC FLAMA",1
6501FE,"Belden 6501FE — Cable multiconductor &#8211; sistemas de audio comercial 22/3C BC FLAMARREST SHLD",1
6501UE,"Belden 6501UE — Cable multiconductor &#8211; sistemas de audio comercial 22/3C BC FLAMARREST",1
6502FE,"Belden 6502FE — Cable multiconductor &#8211; aplicaciones comerciales 22/4C BC FLAMARREST SHLD",1
6502UE,"Belden 6502UE — Cable multiconductor &#8211; aplicaciones comerciales 22/4C BC FLAMARREST",1
6504FE,"Belden 6504FE — Cable multiconductor &#8211; aplicaciones comerciales 22/6C BC FLAMARREST SHLD",1
6504UE,"Belden 6504UE — Cable multiconductor &#8211; aplicaciones comerciales 22/6C BC FLAMARREST",1
6506FE,"Belden 6506FE — Cable multiconductor &#8211; aplicaciones comerciales 22/8C BC FLAMARREST SHLD",1
6541FE,"Belden 6541FE — Cable multiconductor &#8211; aplicaciones comerciales 22/2P BC FLAMARREST SHLD",1
658AFS,"Belden 658AFS — compuesto &#8211; cerradura potencia lector de tarjeta puerta contacto REX aplicaciones ACCESS CONTROL BAN",1
7202A,"Belden 7202A — 24/3P MachFlex Cable apantallado CM PE/PVC 300V verde 1000 ft (carrete)",1
7838A,"Belden 7838A — 22/2P T1/DS1 central telefónica Cable apantallado CM PE/PVC Chrome 1000 ft (carrete)",1
7895A,"Belden 7895A — 18/1P-20/1P DeviceBus Cable I/O blindaje CMG/PLTC PVC gris 1000 ft (carrete)",1
7896A,"Belden 7896A — 16/1P-18/1P DeviceBus Cable I/O blindaje TC-ER PVC gris 1000 ft (carrete)",1
7897A,"Belden 7897A — 15/1P-18/1P DeviceBus Cable I/O blindaje TC-ER PVC gris 1000 ft (carrete)",1
7900A,"Belden 7900A — 16/1P-18/1P DeviceBus Cable NS TC-ER PVC gris 1000 ft (carrete)",1
7916A,"Belden 7916A — coaxial &#8211; Series 6 RG6 sólido BC DUOBOND PLUS",1
7918A,"Belden 7918A — 24/4P Cat5e DataTuff Cable U/UTP CMR PVC negro 1000 ft (carrete)",1
7919A,"Belden 7919A — 24/4P Cat5e DataTuff Cable F/UTP CMR PVC negro 1000 ft (carrete)",1
7921A,"Belden 7921A — 24/4P Cat5e DataTuff Cable SF/UTP CMR PVC negro 1000 ft (carrete)",1
SRT-ALAMBRE-12-AMARILLO-ROLLO,"Alambre THHN/THWN-2 Centelsa 12 AWG amarillo &#8211; rollo 100 m",1
SRT-ALAMBRE-12-AZUL-ROLLO,"Alambre THHN/THWN-2 Centelsa 12 AWG azul &#8211; rollo 100 m",1
SRT-ALAMBRE-12-BLANCO-ROLLO,"Alambre THHN/THWN-2 Centelsa 12 AWG blanco &#8211; rollo 100 m",1
SRT-ALAMBRE-12-NEGRO-ROLLO,"Alambre THHN/THWN-2 Centelsa 12 AWG negro &#8211; rollo 100 m",1
SRT-ALAMBRE-12-ROJO-ROLLO,"Alambre THHN/THWN-2 Centelsa 12 AWG rojo &#8211; rollo 100 m",1
SRT-ALAMBRE-12-VERDE-ROLLO,"Alambre THHN/THWN-2 Centelsa 12 AWG verde &#8211; rollo 100 m",1
SRT-ALAMBRE-14-AMARILLO-METRO,"Alambre THHN/THWN-2 Centelsa 14 AWG amarillo &#8211; por metro",1
SRT-ALAMBRE-14-AZUL-METRO,"Alambre THHN/THWN-2 Centelsa 14 AWG azul &#8211; por metro",1
SRT-ALAMBRE-14-BLANCO-METRO,"Alambre THHN/THWN-2 Centelsa 14 AWG blanco &#8211; por metro",1
SRT-ALAMBRE-14-NEGRO-METRO,"Alambre THHN/THWN-2 Centelsa 14 AWG negro &#8211; por metro",1
SRT-ALAMBRE-14-ROJO-METRO,"Alambre THHN/THWN-2 Centelsa 14 AWG rojo &#8211; por metro",1
SRT-ALAMBRE-14-VERDE-METRO,"Alambre THHN/THWN-2 Centelsa 14 AWG verde &#8211; por metro",1
SRT-ALAMBRE-12-AMARILLO-METRO,"Alambre THHN/THWN-2 Centelsa 12 AWG amarillo &#8211; por metro",1
