sku,estado_investigacion,familia_contrastada,fuente_interna,datos_publicables,datos_pendientes,estado_imagen
SRT-PENDING-70D84407714D,familia_verificada_no_referencia_exacta,Alambre/cable THHN/THWN-2 600 V,https://www.nexans.co/es/products/Construcci%C3%B3n/Cables-de-Cobre-de-Baja-Tensi%C3%B3n-Aislados/Cable-THHN-THWN-2/Cable-Type24144.html,Calibre: 10 AWG | Color indicado: amarillo | Material indicado: cobre | Aislamiento o chaqueta indicada: termoplástico,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-36B099E7846C,familia_verificada_no_referencia_exacta,Media tensión aluminio XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MTAlXLPE-TR-PE15kV.html,Calibre: 4/0 AWG | Tensión indicada: 15 kV | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-4DC0746ECBFB,familia_verificada_no_referencia_exacta,Media tensión aluminio XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MTAlXLPE-TR-PE15kV.html,Sección: 250 kcmil | Tensión indicada: 15 kV | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-46F0BDD5F53E,familia_verificada_no_referencia_exacta,Media tensión aluminio XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MTAlXLPE-TR-PE15kV.html,Sección: 350 kcmil | Tensión indicada: 15 kV | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-A4E8ED35EE7F,familia_verificada_no_referencia_exacta,Media tensión aluminio XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MTAlXLPE-TR-PE15kV.html,Sección: 500 kcmil | Tensión indicada: 15 kV | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-2D373E3FD73E,familia_verificada_no_referencia_exacta,Media tensión aluminio XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MTAlXLPE-TR-PE15kV.html,Tensión indicada: 15 kV | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-DAA55C842BE3,familia_verificada_no_referencia_exacta,Media tensión aluminio XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MTAlXLPE-TR-PE15kV.html,Tensión indicada: 15 kV | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-590D4330D95C,familia_verificada_no_referencia_exacta,Media tensión aluminio XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MTAlXLPE-TR-PE15kV.html,Tensión indicada: 15 kV | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-5F2E45451001,familia_verificada_no_referencia_exacta,Media tensión aluminio XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MTAlXLPE-TR-PE15kV.html,Tensión indicada: 15 kV | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-D9FD95B83E59,familia_verificada_no_referencia_exacta,Media tensión aluminio XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MTAlXLPE-TR-PE15kV.html,Tensión indicada: 15 kV | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-898C94937850,familia_verificada_no_referencia_exacta,Media tensión aluminio XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MTAlXLPE-TR-PE15kV.html,Sección: 250 kcmil | Tensión indicada: 15 kV | Material indicado: aluminio | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-490B7CE2806B,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 35 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC35kV133.html,Calibre: 2/0 AWG | Tensión indicada: 35 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-3222B7A7CFD2,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 35 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC35kV133.html,Calibre: 4/0 AWG | Tensión indicada: 35 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-56FC23BAFC07,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 35 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC35kV133.html,Calibre: 1/0 AWG | Tensión indicada: 35 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-9204397946C1,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 35 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC35kV133.html,Calibre: 2/0 AWG | Tensión indicada: 35 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-E328104BC9F1,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 35 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC35kV133.html,Calibre: 3/0 AWG | Tensión indicada: 35 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-D48C9ED890D3,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 35 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC35kV133.html,Calibre: 4/0 AWG | Tensión indicada: 35 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-BC7AB6C0DB1B,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 35 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC35kV133.html,Sección: 250 kcmil | Tensión indicada: 35 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-2D3B75775E4F,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 35 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC35kV133.html,Sección: 350 kcmil | Tensión indicada: 35 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-C5F8C46F6DF4,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 35 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC35kV133.html,Sección: 500 kcmil | Tensión indicada: 35 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-A1EEF1269335,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 1/0 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-2D40F0A1D1B6,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 1/0 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-3958B7C0BEF2,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 1/0 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-BE1B2D69B2D0,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 2 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-39C487C5DE72,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 2 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-2F9A9886A1F6,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 2 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-D9E22C29AF82,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 2 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-DC66FFA29AB5,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 2/0 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-47C93D2B1C0F,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 2 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-EACAD6DB3991,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 1/0 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-D3F3B43777D8,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 3/0 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-1C8BC0CAAD59,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 4/0 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-74A49AEFEA79,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 1/0 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-12EFE0C7DB3A,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Sección: 250 kcmil | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-C35BA134FFF6,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Sección: 350 kcmil | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-3ADF260C8695,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 2/0 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-ABCAE6062FCC,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 2 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-B7219EB6AB8B,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 3/0 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-40A53F247828,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Calibre: 4/0 AWG | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-54E54ADB17D6,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Sección: 250 kcmil | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-3F39F1104F57,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Sección: 350 kcmil | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-B810509BCD60,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Sección: 500 kcmil | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-1BB7C80490C5,familia_verificada_no_referencia_exacta,Media tensión cobre XLPE 15 kV,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cables-de-Cobre-Media-Tensi%C3%B3n/MV90CuXLPE-PVC15kV133N33.html,Sección: 500 kcmil | Tensión indicada: 15 kV | Material indicado: cobre | Aislamiento o chaqueta indicada: XLPE | Construcción apantallada indicada,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-94F94B9ACBDB,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 16 AWG | Configuración indicada: 3x16 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-02BF301AF356,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 16 AWG | Configuración indicada: 4x16 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
SRT-PENDING-9F6CAF1AAAE6,familia_verificada_no_referencia_exacta,Cable industrial de construcción,https://co.prysmian.com/en/products,Calibre: 18 AWG | Configuración indicada: 4x18 | Material indicado: cobre | Aislamiento o chaqueta indicada: PVC,Marca y referencia de fabricante; ficha exacta; norma de la referencia; presentación disponible; coincidencia visual de variante.,revisar_variante_antes_de_publicar
